,elst10,exch10,exch10_s2,ind20,exch_ind20,disp20,exch_disp20,hf,_mp2
3.002786884547001,-0.19609900549770032,0.009982256379998795,0.009958825803850999,-0.030910233957968672,0.02066395729737902,-0.00012318566201386576,4.9867367913147e-05,-0.19409690266883217,-0.2175066372587935
3.052786884547001,-0.19243514061664513,0.008908161231346006,0.008889514173338109,-0.028786645698880804,0.01880549159730151,-0.00011334026477141041,4.5640208365688476e-05,-0.19143236156952526,-0.21438274728882334
3.102786884547001,-0.18890053820765473,0.007968810952598576,0.007953894871144122,-0.0268485106410807,0.017137481777793586,-0.00010434524302781293,4.180913229246633e-05,-0.18875741469707918,-0.2112506181383651
3.152786884547001,-0.1854869362014071,0.007145371210762865,0.007133379190652276,-0.025075853798216488,0.015638339543956204,-9.611871272663024e-05,3.8329863310285014e-05,-0.18608273442703194,-0.20812155761677786
3.202786884547001,-0.18218692027951278,0.006421759338703493,0.006412070308223596,-0.023451007117787654,0.014288889834084507,-8.859040806050916e-05,3.5165432575316204e-05,-0.18341723275352706,-0.20500505225197685
3.2527868845470014,-0.1789938311586674,0.005784243752722143,0.005776377660235811,-0.021958354931747824,0.013072145364098967,-8.169882094721642e-05,3.228423294152561e-05,-0.18076831930233084,-0.20190899817873742
3.302786884547001,-0.17590165769966504,0.0052210858387250255,0.005214670019937291,-0.02058406665626492,0.011973056601956618,-7.538917453955556e-05,2.9658665137789078e-05,-0.17814212127359497,-0.19883990193977752
3.352786884547001,-0.17290495198495037,0.004722243060153973,0.0047169869164898955,-0.019315885695070128,0.01097830544616766,-6.961200722758742e-05,2.7264258277815762e-05,-0.1755436715549763,-0.1958030508333195
3.4027868845470013,-0.16999877322125556,0.004279121730614448,0.004274797603288093,-0.018142958555311884,0.01007612894383482,-6.432223351616226e-05,2.5079108374815295e-05,-0.17297706999153206,-0.19280268128454736
3.4527868845470016,-0.16717860955915853,0.003884357633650172,0.0038807863320358084,-0.017055656407363957,0.009256137093193013,-5.947843820386781e-05,2.3083455772477365e-05,-0.17044562185697032,-0.18984212282111912
3.5027868845470014,-0.16444034262103813,0.0035316374792358756,0.0035286772827717388,-0.01604544152559718,0.008509166596880013,-5.504244988484767e-05,2.125942305314022e-05,-0.1679519568395449,-0.1869239294057934
3.552786884547001,-0.16178020578592722,0.0032155491334457525,0.003213087402148051,-0.015104757063179092,0.00782715716831023,-5.097902290810414e-05,1.9590825388787497e-05,-0.1654981313641315,-0.18405000357881818
3.6027868845470015,-0.15919474092168784,0.002931444956049911,0.0029293917233511268,-0.014226897146853499,0.007203012289949061,-4.725557922139477e-05,1.8062986066935113e-05,-0.1630857165629891,-0.18122170646915947
